17,22,	2.625350,	0.158593,	0.158692,	1.349992,	8.750427	
17,23,	2.668844,	0.218094,	0.236242,	1.291999,	10.733825	
17,24,	2.698643,	0.171742,	0.223231,	1.202993,	8.924953	
18,1,	4.948003,	1.471514,	0.292027,	4.086967,	25.775708	
18,2,	3.746004,	0.771925,	0.191672,	2.347990,	10.837796	
18,3,	3.521005,	0.486245,	0.193110,	2.159000,	9.523386	
18,4,	3.140004,	0.419342,	0.223225,	1.874000,	8.716812	
18,5,	3.056004,	0.448930,	0.189482,	1.763999,	8.237113	
18,6,	3.011008,	0.297964,	0.198690,	1.642999,	8.171685	
18,7,	2.954005,	0.330929,	0.204680,	1.439955,	7.984794	
18,8,	2.914099,	0.247843,	0.218713,	1.522990,	7.480761	
18,9,	2.877007,	0.283928,	0.213078,	1.469965,	7.334600	
18,10,	2.847007,	0.258886,	0.265913,	1.362992,	7.378091	
18,11,	2.876088,	0.228837,	0.206472,	1.444952,	7.418835	
18,12,	2.903264,	0.261669,	0.169978,	1.300993,	7.231483	
18,13,	2.846604,	0.160352,	0.196269,	1.494000,	6.981448	
18,14,	2.662234,	0.164093,	0.228056,	1.363348,	6.989856	
18,15,	2.953480,	0.071965,	0.187830,	1.457664,	7.263131	
18,16,	2.714249,	0.132886,	0.235000,	1.233984,	6.744843	
18,17,	2.772837,	0.178143,	0.238001,	1.411001,	6.966146	
18,18,	2.668225,	0.124771,	0.211612,	1.222988,	6.927850	
18,19,	2.632052,	0.205130,	0.234763,	1.326993,	7.240161	
18,20,	2.544148,	0.260842,	0.230633,	1.236245,	7.093438	
18,21,	2.940008,	0.129607,	0.218539,	1.376877,	7.188161	
18,22,	2.641187,	0.283824,	0.236260,	1.380000,	7.224798	
18,23,	2.764220,	0.138711,	0.201879,	1.350999,	7.046857	
18,24,	2.581247,	0.295748,	0.248506,	1.262873,	7.152487	
19,1,	5.496001,	1.653894,	0.321781,	4.341994,	28.290001	
19,2,	4.265002,	0.844983,	0.223215,	2.637992,	12.422090	
19,3,	3.787002,	0.623936,	0.243302,	2.295994,	10.509724	
19,4,	3.435006,	0.462298,	0.152173,	2.042990,	9.601631	
19,5,	3.384003,	0.457933,	0.243142,	1.865645,	9.258629	
19,6,	3.352003,	0.337931,	0.212720,	1.646978,	8.759096	
19,7,	3.173004,	0.375929,	0.237120,	1.550989,	8.277389	
19,8,	3.050003,	0.464942,	0.225208,	1.545076,	8.684396	
19,9,	3.162009,	0.301922,	0.205039,	1.526611,	8.201331	
19,10,	3.182009,	0.262594,	0.305745,	1.549993,	8.737078	
19,11,	3.072003,	0.350936,	0.238342,	1.555994,	8.384516	
19,12,	3.129006,	0.414932,	0.219531,	1.382987,	7.928193	
19,13,	3.216006,	0.119978,	0.240984,	1.627990,	8.006016	
19,14,	3.138052,	0.212926,	0.208056,	1.399589,	7.691946	
19,15,	2.964501,	0.195464,	0.282915,	1.395281,	7.837711	
19,16,	3.052008,	0.110906,	0.237526,	1.366252,	7.660767	
19,17,	2.968976,	0.180994,	0.236299,	1.433990,	7.610603	
19,18,	2.869856,	0.172751,	0.364387,	1.500833,	7.751699	
19,19,	2.931050,	0.126602,	0.299078,	1.457685,	7.879636	
19,20,	2.839721,	0.238101,	0.280134,	1.451986,	7.709961	
19,21,	3.087010,	0.083988,	0.264363,	1.346986,	7.713953	
19,22,	3.131410,	0.143949,	0.306012,	1.406648,	7.611631	
19,23,	3.121010,	0.119086,	0.249617,	1.336849,	7.659545	
19,24,	2.807064,	0.398945,	0.263244,	1.291963,	7.679914	
20,1,	5.406003,	1.727019,	0.214738,	4.494999,	19.548228
20,2,	4.249006,	0.884317,	0.223187,	2.632964,	10.99513	
20,3,	3.922009,	0.605134,	0.224633,	2.266958,	9.260845	
20,4,	3.542004,	0.529925,	0.227123,	1.993706,	8.573483
20,5,	3.539007,	0.423915,	0.216244,	1.715988,	8.015553	
20,6,	3.446007,	0.361919,	0.231234,	1.730993,	7.823281	
20,7,	3.479006,	0.413921,	0.225106,	1.560989,	7.813772	
20,8,	3.242007,	0.401021,	0.229366,	1.519958,	7.315082	
20,9,	3.175007,	0.325388,	0.226151,	1.632961,	7.471274	
20,10,	3.188004,	0.454933,	0.209913,	1.620990,	7.231690	
20,11,	2.954963,	0.330944,	0.185135,	1.486963,	7.198865	
20,12,	3.156447,	0.242639,	0.190854,	1.397990,	6.984849	
20,13,	3.168572,	0.052995,	0.284830,	1.558069,	6.699779	
20,14,	3.176330,	0.112498,	0.245600,	1.527992,	6.682763	
20,15,	3.032507,	0.135181,	0.306756,	1.593999,	7.076933	
20,16,	2.894124,	0.217521,	0.276634,	1.601999,	6.730922	
20,17,	3.270008,	0.087706,	0.162282,	1.385962,	6.731404	
20,18,	3.378803,	0.070063,	0.224747,	1.254667,	6.937158	
20,19,	3.042610,	0.166978,	0.246437,	1.240968,	6.852095	
20,20,	2.902214,	0.141765,	0.356953,	1.445993,	6.925406	
20,21,	2.871111,	0.166508,	0.312049,	1.416710,	6.549695	
20,22,	3.046275,	0.239614,	0.293990,	1.446991,	6.983618	
20,23,	2.984208,	0.334464,	0.180450,	1.334524,	6.789071	
20,24,	2.804616,	0.254606,	0.121675,	1.368896,	6.448220	
21,1,	6.174007,	1.815601,	0.354786,	4.691993,	31.254244	
21,2,	4.552007,	0.949024,	0.258126,	3.005992,	13.555960	
21,3,	4.157007,	0.579963,	0.306382,	2.493991,	11.402445	
21,4,	3.918004,	0.598429,	0.243448,	2.151948,	10.349963	
21,5,	3.752006,	0.514919,	0.268299,	2.158993,	9.997278	
21,6,	3.756002,	0.543927,	0.202014,	1.907990,	9.846548	
21,7,	3.504005,	0.375466,	0.280500,	1.801995,	9.769063	
21,8,	3.534005,	0.526940,	0.226689,	1.868984,	9.535086	
21,9,	3.423006,	0.399931,	0.296807,	1.664988,	8.901794	
21,10,	3.393001,	0.340799,	0.264492,	1.761015,	9.432076	
21,11,	3.435002,	0.571964,	0.248935,	1.588709,	9.280012	
21,12,	3.420002,	0.440932,	0.245957,	1.577994,	8.963014	
21,13,	3.508007,	0.035272,	0.261040,	1.664992,	8.638717	
21,14,	3.338183,	0.075452,	0.242048,	1.802368,	8.595634	
21,15,	3.548126,	0.040226,	0.284827,	1.635263,	8.473416	
21,16,	3.453013,	0.186379,	0.279716,	1.587172,	8.584459	
21,17,	3.484377,	0.115608,	0.272690,	1.628366,	8.382885	
21,18,	3.689844,	0.086097,	0.274583,	1.542954,	8.657777	
21,19,	3.341140,	0.238934,	0.281988,	1.580994,	8.396083
21,20,	3.580642,	0.041248,	0.262832,	1.646563,	8.778693	
21,21,	3.136162,	0.319172,	0.310184,	1.415359,	8.319573	
21,22,	3.401795,	0.109205,	0.233254,	1.409227,	8.251770	
21,23,	3.350032,	0.233464,	0.197068,	1.455982,	8.610536	
21,24,	3.417519,	0.101113,	0.293128,	1.416993,	8.443843	
22,1,	6.181005,	1.806874,	0.355353,	4.801998,	21.193966	
22,2,	4.553005,	1.008451,	0.222785,	3.107990,	11.769993	
22,3,	4.218006,	0.616225,	0.234166,	2.508928,	10.333268	
22,4,	4.025008,	0.477171,	0.242538,	2.145723,	8.960243	
22,5,	3.706013,	0.499914,	0.228608,	1.920966,	8.729224	
22,6,	3.681010,	0.375905,	0.229805,	1.833986,	8.633404	
22,7,	3.637985,	0.498919,	0.240763,	1.804764,	8.143897	
22,8,	3.429003,	0.462364,	0.283998,	1.672992,	7.810133	
22,9,	3.499403,	0.447529,	0.242879,	1.670746,	7.900278	
22,10,	3.481008,	0.330929,	0.237579,	1.571994,	7.829405	
22,11,	3.404007,	0.395185,	0.259501,	1.462988,	7.759208	
22,12,	3.340006,	0.375991,	0.266159,	1.508604,	7.855254	
22,13,	3.412085,	0.184038,	0.307996,	1.703992,	7.584649	
22,14,	3.325066,	0.239652,	0.202103,	1.681579,	7.264041	
22,15,	3.375538,	0.055032,	0.344844,	1.619208,	7.536634	
22,16,	3.331035,	0.205374,	0.260936,	1.540955,	7.711337
22,17,	3.463736,	0.178483,	0.275205,	1.646967,	7.681455
22,18,	3.373586,	0.164885,	0.244738,	1.611522,	7.648801
22,19,	3.383163,	0.129833,	0.245487,	1.584380,	7.286426
22,20,	3.119473,	0.316624,	0.249011,	1.378108,	7.139245
22,21,	3.498691,	0.078391,	0.260870,	1.596582,	7.692089
22,22,	3.317127,	0.131325,	0.311697,	1.562624,	7.442109
22,23,	3.257489,	0.218125,	0.318385,	1.645710,	7.413833
22,24,	3.252103,	0.264984,	0.246866,	1.460525,	7.585845
23,1,	6.744003,	1.982289,	0.387711,	5.064988,	23.19049	
23,2,	5.176006,	1.039468,	0.266648,	3.284991,	12.94409	
23,3,	4.510006,	0.744979,	0.263123,	2.766994,	10.78538	
23,4,	4.255005,	0.642929,	0.352643,	2.259985,	9.888447
23,5,	4.169961,	0.520965,	0.266894,	1.953986,	9.502311
23,6,	4.067654,	0.519282,	0.259494,	1.938987,	9.239430
23,7,	4.053006,	0.464926,	0.285981,	1.918103,	9.081034
23,8,	3.780002,	0.391402,	0.268769,	1.867995,	8.887239
23,9,	3.703000,	0.507935,	0.237207,	1.715889,	8.475070
23,10,	3.691005,	0.437977,	0.278601,	1.852992,	8.780765
23,11,	3.823004,	0.496925,	0.270839,	1.716652,	8.640390
23,12,	3.621001,	0.423940,	0.260204,	1.618992,	8.285626
23,13,	3.953008,	0.036487,	0.254512,	1.702753,	8.110656
23,14,	3.618576,	0.203133,	0.270831,	1.680396,	7.877099
23,15,	3.705597,	0.176709,	0.257341,	1.531992,	7.879731
23,16,	3.710416,	0.140643,	0.313918,	1.657964,	7.964033
23,17,	3.786023,	0.091994,	0.350396,	1.693104,	8.110216
23,18,	3.711014,	0.097995,	0.360464,	1.769654,	8.320947
23,19,	3.758007,	0.120996,	0.235801,	1.782994,	8.149908
23,20,	3.807854,	0.247256,	0.252116,	1.440578,	7.902781
23,21,	3.484170,	0.246906,	0.361574,	1.611681,	7.922459
23,22,	3.859855,	0.168234,	0.361769,	1.559960,	8.186656
23,23,	3.497231,	0.238610,	0.189039,	1.587995,	7.823034
23,24,	3.521416,	0.099090,	0.326695,	1.446575,	7.693761
24,1,	6.767006,	1.970194,	0.387643,	5.165362,	17.96389
24,2,	5.249116,	1.077970,	0.247551,	3.292994,	12.026157	
24,3,	4.546007,	0.804917,	0.258982,	2.694993,	10.364512	
24,4,	4.454009,	0.651915,	0.271159,	2.500992,	9.836937	
24,5,	4.189006,	0.529923,	0.257647,	2.168994,	8.787836	
24,6,	4.141008,	0.434936,	0.272699,	2.136981,	9.042604	
24,7,	3.868007,	0.509529,	0.283419,	1.788985,	8.482248	
24,8,	3.742001,	0.372342,	0.269997,	1.961000,	8.210600	
24,9,	3.806005,	0.512924,	0.267838,	1.820990,	8.179550	
24,10,	3.780004,	0.448933,	0.275934,	1.840994,	8.129951	
24,11,	3.606006,	0.357300,	0.226269,	1.929990,	8.179853	
24,12,	3.715286,	0.356647,	0.261031,	1.797965,	8.094101	
24,13,	3.939709,	0.113280,	0.311903,	1.725678,	7.646582	
24,14,	3.840084,	0.220773,	0.202524,	1.815000,	7.648571	
24,15,	3.819218,	0.185147,	0.192214,	1.677986,	7.642862	
24,16,	4.060064,	0.116858,	0.256987,	1.972992,	8.131263	
24,17,	3.876006,	0.120937,	0.274024,	1.679237,	7.384492	
24,18,	3.796892,	0.202085,	0.262137,	1.608715,	7.669871	
24,19,	3.577008,	0.266337,	0.398099,	1.670985,	7.609570	
24,20,	3.466221,	0.187443,	0.269878,	1.617205,	7.176865	
24,21,	3.747068,	0.140482,	0.284998,	1.616229,	7.557970	
24,22,	3.785198,	0.253783,	0.266716,	1.610426,	7.470715	
24,23,	3.646583,	0.099405,	0.404037,	1.591803,	7.399421	
24,24,	3.528092,	0.181270,	0.346518,	1.441985,	7.486348	
